configurationID,H264,no_8x8dct,no_asm,no_cabac,no_deblock,no_fast_pskip,no_mbtree,no_mixed_refs,no_weightb,rc_lookahead,ref,size,usertime,systemtime,elapsedtime
738,true,true,false,false,false,false,false,false,true,20,5,3041425,35.376,0.520,3.930
739,true,false,false,true,true,false,false,false,false,60,9,3588947,48.848,0.536,5.933
74,true,false,false,false,false,true,true,false,false,40,5,4212762,42.712,0.432,4.439
740,true,true,false,false,false,false,false,false,true,20,9,3034031,45.952,0.440,5.098
741,true,false,false,true,true,false,false,false,false,60,5,3596809,38.204,0.572,4.765
742,true,false,false,true,true,false,false,false,false,60,1,3624439,28.400,0.416,3.739
743,true,true,false,true,true,false,true,false,false,40,5,4816167,38.536,0.424,3.958
744,true,true,false,true,true,false,true,true,false,20,1,4869507,28.184,0.368,2.728
745,true,true,false,true,true,false,true,false,false,40,9,4810441,49.852,0.420,5.311
746,true,true,false,true,true,false,true,true,false,20,5,4849162,33.836,0.404,3.184
747,true,false,false,false,false,true,true,true,true,20,1,4286721,30.708,0.468,2.841
748,true,false,false,false,false,true,true,true,true,20,5,4276179,37.788,0.464,3.544
749,true,true,false,true,true,false,true,true,false,20,9,4843565,41.944,0.440,3.933
75,true,false,false,false,false,true,false,true,false,20,9,3109001,44.404,0.536,4.462
750,true,false,false,false,false,true,true,true,true,20,9,4273589,47.064,0.480,4.376
751,true,true,false,false,false,false,true,false,true,20,5,4214369,38.944,0.404,3.952
752,true,true,false,false,false,false,true,false,true,20,9,4207345,50.096,0.376,5.245
753,true,true,false,true,true,false,true,false,false,60,1,4869507,28.048,0.448,2.741
754,true,true,false,false,false,false,true,false,true,20,1,4252571,28.628,0.304,2.739
755,true,true,false,true,true,false,true,false,false,60,5,4816167,38.496,0.380,3.962
756,true,true,false,true,true,false,true,true,false,40,1,4869507,28.024,0.364,2.663
757,true,false,false,false,false,false,true,true,true,20,9,4263062,44.536,0.360,4.103
758,true,false,false,false,false,false,true,true,true,60,5,4263263,36.472,0.384,3.407
759,true,false,false,false,true,true,true,false,true,20,9,4295528,55.896,0.564,5.925
76,true,true,false,false,false,false,true,true,true,60,1,4252571,28.600,0.380,2.714
760,true,false,false,true,true,false,false,false,false,40,9,3584662,48.240,0.628,5.577
761,true,false,false,false,false,false,true,true,true,60,9,4263062,44.640,0.384,4.141
762,true,false,false,false,true,true,true,false,true,20,5,4300781,43.104,0.400,4.393
763,true,false,false,true,true,false,false,false,false,40,5,3592249,37.940,0.496,4.620
764,true,false,false,false,true,true,true,false,true,20,1,4326309,30.696,0.380,2.825
765,true,false,false,true,true,false,false,false,false,40,1,3621692,28.052,0.428,3.463
766,true,false,false,false,false,false,true,true,true,60,1,4277806,30.556,0.392,2.830
767,true,false,false,false,false,true,true,true,true,40,1,4286721,30.812,0.360,2.853
768,true,true,false,true,true,false,true,false,false,20,5,4816167,38.504,0.356,3.932
769,true,false,false,false,false,true,true,true,true,40,5,4276179,37.788,0.420,3.557
77,true,false,false,false,false,true,true,false,false,40,9,4215327,55.700,0.492,6.043
770,true,true,false,true,true,false,true,false,false,20,9,4810441,49.684,0.492,5.317
771,true,false,false,false,false,true,true,true,true,40,9,4273589,47.124,0.520,4.403
772,true,false,false,false,false,false,false,false,false,20,1,3104109,27.716,0.492,3.191
773,true,true,false,true,true,false,false,true,true,40,9,3591806,39.376,0.508,4.222
774,true,true,false,true,true,false,false,true,true,60,9,3594572,39.484,0.468,4.369
775,true,false,false,false,false,false,false,false,false,20,5,3076067,37.820,0.456,4.320
776,true,true,false,true,true,false,false,true,true,60,5,3602272,32.044,0.428,3.976
777,true,false,false,false,false,false,false,false,false,20,9,3075768,48.844,0.464,5.535
778,true,true,false,true,true,false,false,true,true,60,1,3617673,26.848,0.388,3.846
779,true,true,false,true,true,false,false,true,false,20,9,3534875,39.104,0.396,4.034
78,true,true,false,false,true,true,true,false,true,20,5,4271269,40.496,0.396,4.077
780,true,true,false,true,true,false,false,true,false,20,5,3540288,31.140,0.436,3.391
781,true,true,false,true,true,false,true,false,false,40,1,4869507,28.108,0.388,2.689
782,true,true,false,true,true,false,false,true,false,20,1,3558145,25.672,0.316,3.108
783,true,false,false,false,false,false,true,true,true,40,9,4263062,44.304,0.432,4.134
784,true,true,false,false,false,false,false,true,true,40,1,3100840,26.780,0.400,3.453
785,true,true,false,false,false,false,false,false,true,60,5,3065970,36.232,0.520,4.368
786,true,true,false,false,false,false,false,false,true,60,9,3061272,46.676,0.564,5.428
787,true,true,false,false,false,false,false,true,true,40,5,3077094,32.244,0.452,3.774
788,true,true,false,false,false,false,false,true,true,40,9,3076061,39.836,0.448,4.262
789,true,false,false,true,false,true,true,false,true,40,5,4908972,42.624,0.468,4.386
79,true,true,false,false,false,false,true,true,true,60,5,4234206,34.444,0.384,3.246
790,true,false,false,true,false,true,false,false,true,20,9,3571247,51.376,0.564,5.666
791,true,false,false,true,false,true,true,false,true,40,1,4931572,30.712,0.400,2.901
792,true,false,false,false,false,true,true,true,true,60,1,4286721,30.768,0.360,2.839
793,true,true,false,false,false,true,false,true,false,40,9,3070912,42.796,0.444,4.426
794,true,true,false,true,true,false,true,true,false,60,5,4849162,33.948,0.428,3.290
795,true,false,false,true,false,true,true,false,true,40,9,4900900,55.640,0.472,5.930
796,true,false,false,false,false,true,true,true,true,60,5,4276179,37.768,0.404,3.543
797,true,true,false,true,true,false,true,true,false,60,9,4843565,41.684,0.444,3.879
798,true,false,false,false,false,true,true,true,true,60,9,4273589,47.028,0.488,4.367
799,true,true,false,false,false,true,false,true,false,40,1,3091475,26.976,0.448,3.510
8,true,false,false,true,true,true,true,false,true,40,5,4948885,42.572,0.488,4.330
80,true,true,false,false,true,true,true,false,true,20,1,4310790,28.792,0.312,2.685
800,true,true,false,false,false,true,false,false,false,60,5,3061986,37.820,0.476,4.537
801,true,true,false,false,false,true,false,false,false,60,9,3055943,49.792,0.508,5.831
802,true,true,false,false,false,true,false,true,false,40,5,3073875,33.620,0.464,3.763
803,true,false,false,true,true,false,true,true,true,60,9,4954740,44.256,0.492,4.121
804,true,true,false,false,false,false,true,false,true,60,9,4207345,50.296,0.432,5.248
805,true,false,false,true,true,false,true,true,true,60,5,4961306,36.360,0.316,3.429
806,true,true,false,false,false,true,false,true,false,60,1,3093035,27.092,0.476,3.656
807,true,true,false,false,false,false,true,false,false,20,9,4164861,50.120,0.376,5.309
808,true,true,false,false,false,false,true,false,true,60,1,4252571,28.536,0.384,2.705
809,true,true,false,true,true,false,false,true,false,40,9,3559743,38.892,0.596,4.228
81,true,true,false,false,false,true,true,true,true,60,5,4246761,35.684,0.392,3.347
810,true,true,false,false,false,false,true,false,true,60,5,4214369,38.932,0.432,3.952
811,true,true,false,true,true,false,false,true,false,40,5,3566479,31.632,0.480,3.732
812,true,true,false,true,true,false,false,true,false,40,1,3583663,26.196,0.472,3.509
813,true,false,false,true,false,true,false,false,true,40,5,3605168,39.612,0.564,4.615
814,true,false,false,true,false,true,false,true,true,20,1,3594245,27.972,0.420,3.174
815,true,false,false,true,false,true,false,false,true,40,1,3622362,28.312,0.420,3.529
816,true,false,false,true,true,false,true,true,true,60,1,4965148,30.284,0.460,2.807
817,true,true,false,false,false,false,true,false,false,20,5,4168284,38.816,0.400,3.965
818,true,true,false,false,false,false,false,false,true,60,1,3103726,27.188,0.428,3.797
819,true,true,false,false,false,false,true,false,false,20,1,4210212,28.544,0.308,2.690
82,true,true,false,true,false,false,true,false,false,20,9,4766466,49.568,0.468,5.290
820,true,false,false,false,false,false,true,true,true,20,1,4277806,30.520,0.416,2.818
821,true,true,false,false,false,false,false,false,true,40,1,3100840,26.856,0.388,3.505
822,true,true,false,false,false,false,false,true,true,20,1,3073411,25.996,0.408,3.040
823,true,false,false,false,false,false,true,true,true,20,5,4263263,36.360,0.444,3.412
824,true,true,false,false,false,false,false,false,true,40,5,3063832,35.740,0.524,4.121
825,true,true,false,false,false,false,false,true,true,20,5,3052941,31.812,0.404,3.378
826,true,true,false,false,false,false,false,false,true,40,9,3058864,46.372,0.512,5.269
827,true,false,false,true,false,true,true,false,true,20,5,4908972,42.688,0.412,4.353
828,true,true,false,false,false,false,false,true,true,20,9,3051790,39.324,0.424,3.935
829,true,false,false,true,false,true,true,false,true,20,1,4931572,30.808,0.404,2.913
83,true,false,false,false,false,true,false,true,false,20,1,3118367,28.340,0.356,3.200
830,true,true,false,true,true,false,true,false,false,60,9,4810441,49.560,0.508,5.284
831,true,true,false,true,true,false,true,true,false,40,5,4849162,33.884,0.372,3.223
832,true,true,false,true,true,false,true,true,false,40,9,4843565,41.772,0.436,3.901
833,true,false,false,true,false,true,true,false,true,20,9,4900900,55.528,0.504,5.892
834,true,true,false,false,false,true,false,true,false,60,5,3076946,33.876,0.532,4.090
835,true,true,false,false,false,true,false,true,false,60,9,3076515,43.480,0.544,4.815
836,true,true,false,false,false,false,true,false,true,40,9,4207345,50.360,0.460,5.274
837,true,false,false,false,false,true,true,true,false,60,1,4243703,30.652,0.396,2.819
838,true,false,false,false,false,true,true,true,false,60,5,4232322,37.684,0.408,3.535
839,true,true,false,false,false,false,true,false,true,40,1,4252571,28.676,0.308,2.743
84,true,true,false,true,false,false,false,false,true,60,1,3568312,26.596,0.424,3.847
840,true,false,false,false,false,true,true,true,false,60,9,4233402,46.940,0.524,4.471
841,true,true,false,true,true,false,false,true,false,60,9,3563020,39.480,0.556,4.494
842,true,true,false,false,false,false,true,false,true,40,5,4214369,38.928,0.408,3.936
843,true,true,false,true,true,false,true,true,false,60,1,4869507,28.132,0.372,2.710
844,true,false,false,true,false,true,false,false,true,20,5,3579763,39.008,0.420,4.297
845,true,true,false,true,true,false,false,true,false,60,5,3569057,32.060,0.548,4.069
846,true,false,false,true,false,true,false,false,true,20,1,3594245,28.016,0.488,3.229
847,true,true,false,true,true,false,false,true,false,60,1,3586763,26.608,0.460,3.797
848,true,false,false,true,true,false,false,false,true,40,5,3622940,37.784,0.520,4.456
849,true,false,false,false,false,false,true,true,false,60,9,4220497,44.480,0.400,4.198
85,true,true,false,false,false,true,true,true,true,60,9,4243720,44.872,0.544,4.206
850,true,false,false,true,true,false,false,false,true,40,9,3612454,48.796,0.556,5.716
851,true,true,false,false,true,true,false,false,true,40,9,3122577,49.596,0.544,5.453
852,true,true,false,false,false,true,false,true,true,60,9,3097528,43.408,0.512,4.665
853,true,false,false,false,true,true,true,true,true,60,9,4310035,46.976,0.500,4.383
854,true,false,false,true,false,true,false,true,true,40,9,3619154,44.644,0.488,4.649
855,true,false,false,false,true,true,true,true,true,60,5,4312094,37.712,0.456,3.500
856,true,false,false,true,true,true,true,true,true,20,5,4971454,37.584,0.416,3.497
857,true,true,false,false,false,true,false,true,true,60,1,3114246,27.336,0.428,3.803
858,true,false,false,false,true,true,true,false,false,20,5,4249384,42.812,0.484,4.440
859,true,false,false,true,false,false,true,true,false,20,5,4852640,36.336,0.460,3.458
86,true,false,false,false,false,true,false,true,false,20,5,3110747,34.876,0.392,3.612
860,true,true,false,false,false,true,false,false,false,20,9,3033876,49.168,0.420,5.402
861,true,false,false,false,true,true,true,true,true,60,1,4326309,30.860,0.376,2.877
862,true,false,false,true,true,true,true,true,true,20,1,4977216,30.844,0.276,2.880
863,true,true,false,false,false,true,false,true,true,60,5,3098413,34.160,0.544,4.101
864,true,false,false,false,true,true,true,false,false,20,9,4250830,55.608,0.492,5.982
865,true,false,false,true,false,false,true,true,false,20,9,4853029,44.480,0.436,4.143
866,true,true,false,false,true,false,true,false,false,20,1,4259350,28.368,0.396,2.667
867,true,false,false,false,false,false,true,true,false,60,5,4219208,36.460,0.424,3.442
868,true,true,false,false,true,false,true,false,false,20,5,4214962,38.904,0.424,3.956
869,true,true,false,false,false,true,false,false,false,20,1,3067390,26.336,0.344,3.026
87,true,false,false,true,true,false,false,true,true,40,9,3640307,41.176,0.484,4.374
870,true,false,false,false,false,false,true,true,false,60,1,4231791,30.540,0.360,2.862
871,true,false,false,false,true,true,true,false,false,20,1,4280120,30.712,0.380,2.862
872,true,false,false,true,false,false,true,true,false,20,1,4862854,30.508,0.364,2.825
873,true,true,false,false,false,true,false,false,false,20,5,3034043,37.076,0.476,4.041
874,true,true,false,false,true,false,true,false,false,20,9,4213500,50.256,0.480,5.323
875,true,true,false,false,true,false,true,true,true,40,1,4302746,28.552,0.336,2.718
876,true,true,false,true,false,true,true,false,true,40,1,4883540,28.356,0.348,2.681
877,true,true,false,true,false,false,false,true,true,20,9,3518175,38.868,0.468,3.925
878,true,true,false,false,true,false,true,true,true,40,5,4279558,34.244,0.404,3.216
879,true,true,false,true,false,false,false,true,true,20,5,3523610,31.196,0.484,3.367
88,true,true,false,true,false,false,true,false,false,20,1,4819393,28.076,0.344,2.712
880,true,true,false,false,false,true,false,false,false,40,1,3091475,26.808,0.460,3.557
881,true,false,false,false,false,true,true,true,false,40,1,4243703,30.784,0.332,2.836
882,true,true,false,false,true,false,true,true,true,40,9,4277111,42.180,0.416,3.932
883,true,true,false,true,false,true,true,false,true,40,9,4837768,52.392,0.504,5.499
884,true,false,false,false,false,true,true,true,false,40,5,4232322,37.616,0.416,3.542
885,true,false,false,true,true,true,true,true,true,20,9,4966394,47.020,0.320,4.354
886,true,true,false,true,false,true,true,false,true,40,5,4848607,39.884,0.440,4.054
887,true,false,false,false,false,true,true,true,false,40,9,4233402,46.924,0.472,4.436
888,true,false,false,true,false,true,false,true,true,60,5,3632387,35.652,0.456,4.150
889,true,true,false,false,false,false,false,false,false,60,1,3080370,27.132,0.400,3.771
89,true,false,false,true,true,false,true,false,true,60,5,4935774,41.368,0.364,4.242
890,true,false,false,true,false,true,false,true,true,60,1,3625988,29.112,0.404,3.893
891,true,true,false,false,false,false,false,false,false,60,5,3042962,36.684,0.516,4.630
892,true,true,false,true,false,false,false,true,true,20,1,3533817,25.812,0.368,3.153
893,true,true,false,false,false,false,false,false,false,60,9,3041772,46.780,0.516,5.576
894,true,true,false,false,true,true,false,false,true,40,5,3126338,37.640,0.552,4.304
895,true,false,false,true,true,false,false,false,true,40,1,3650318,28.144,0.464,3.651
896,true,true,false,false,true,true,false,false,true,40,1,3160707,27.160,0.388,3.420
897,true,false,false,true,true,false,false,false,true,60,9,3617245,48.988,0.516,5.789
898,true,true,false,false,false,false,false,true,true,60,1,3103726,27.372,0.436,3.928
899,true,true,false,false,true,true,false,false,true,20,9,3097249,49.204,0.512,5.408
9,true,false,false,true,false,true,true,true,true,60,9,4926657,47.088,0.388,4.395
90,true,true,false,true,false,false,false,false,true,60,9,3521266,45.808,0.588,5.446
900,true,true,false,false,false,false,false,true,true,60,5,3081393,32.312,0.536,3.974
901,true,false,false,true,false,true,false,true,true,20,9,3596084,44.100,0.476,4.395
902,true,true,false,false,false,false,false,true,true,60,9,3079571,40.088,0.408,4.427
903,true,true,false,true,false,false,false,false,false,20,1,3508747,25.656,0.284,3.084
904,true,false,false,true,false,true,false,true,true,20,5,3599942,34.876,0.480,3.622
905,true,false,false,false,true,true,true,false,false,40,9,4250830,55.856,0.492,6.092
906,true,false,false,false,false,true,true,true,false,20,9,4233402,46.940,0.512,4.422
907,true,false,false,true,true,true,true,true,true,40,5,4971454,37.600,0.456,3.530
908,true,true,false,false,true,false,true,false,false,40,1,4259350,28.476,0.384,2.728
909,true,false,false,true,true,true,true,true,true,40,1,4977216,30.664,0.356,2.854
91,true,false,false,false,true,false,false,false,false,40,9,3136716,49.396,0.484,5.790
910,true,false,false,false,true,true,true,false,false,40,1,4280120,30.648,0.364,2.822
911,true,true,false,false,true,false,true,false,false,40,5,4214962,38.940,0.468,4.005
912,true,true,false,false,false,true,false,false,false,40,5,3059996,37.500,0.516,4.323
913,true,false,false,false,true,true,true,false,false,40,5,4249384,42.580,0.552,4.406
914,true,true,false,false,false,true,false,false,false,40,9,3054781,49.644,0.560,5.675
915,true,true,false,false,true,false,true,false,false,40,9,4213500,50.356,0.472,5.336
916,true,false,false,false,true,false,false,true,false,20,1,3141515,27.424,0.476,3.097
917,true,true,false,true,false,true,true,false,true,60,5,4848607,39.884,0.412,4.053
918,true,true,false,false,true,false,true,true,true,60,1,4302746,28.512,0.440,2.726
919,true,false,false,true,false,true,false,false,false,20,1,3564692,27.784,0.392,3.155
92,true,false,false,true,true,false,false,true,true,40,5,3644988,33.708,0.480,3.900
920,true,true,false,false,true,false,true,true,true,60,5,4279558,34.164,0.472,3.212
921,true,true,false,true,false,true,true,false,true,60,1,4883540,28.324,0.388,2.729
922,true,true,false,true,false,false,false,true,true,40,9,3542766,39.024,0.492,4.086
923,true,true,false,false,false,true,false,false,false,60,1,3093035,27.468,0.416,3.717
924,true,false,false,false,false,true,true,true,false,20,1,4243703,30.732,0.392,2.888
925,true,true,false,false,true,false,true,true,true,60,9,4277111,42.184,0.416,3.893
926,true,false,false,false,false,true,true,true,false,20,5,4232322,37.568,0.412,3.525
927,true,true,false,true,false,true,true,false,true,60,9,4837768,52.480,0.432,5.514
928,true,false,false,true,true,true,true,true,true,40,9,4966394,46.832,0.476,4.403
929,true,false,false,true,false,true,false,true,true,40,5,3631162,35.252,0.496,3.877
93,true,true,false,true,false,false,true,false,false,20,5,4774559,38.496,0.404,3.953
930,true,true,false,true,false,false,false,false,false,20,5,3472262,35.028,0.468,3.975
931,true,false,false,true,false,true,false,true,true,40,1,3622362,28.456,0.388,3.505
932,true,true,false,false,false,false,false,false,false,40,1,3078743,26.748,0.372,3.458
933,true,true,false,true,false,false,false,false,false,20,9,3464367,45.340,0.564,5.115
934,true,false,false,false,true,false,false,true,false,20,9,3124665,41.172,0.452,4.189
935,true,true,false,false,false,false,false,false,false,40,5,3041260,36.000,0.464,4.236
936,true,true,false,false,true,true,false,false,true,20,5,3101278,37.116,0.460,4.030
937,true,false,false,true,true,false,false,false,true,60,1,3653798,28.128,0.528,3.721
938,true,true,false,true,false,false,false,true,true,40,5,3551354,31.768,0.416,3.707
939,true,false,false,true,false,true,false,false,false,20,9,3542156,51.164,0.464,5.707
94,true,false,false,true,true,false,true,false,true,60,1,4965148,30.456,0.364,2.858
940,true,true,false,false,false,false,false,false,false,40,9,3036115,46.484,0.412,5.333
941,true,true,false,false,true,true,false,false,true,20,1,3136221,26.616,0.324,3.100
942,true,false,false,false,true,false,false,true,false,20,5,3126672,33.332,0.448,3.557
943,true,false,false,true,true,false,false,false,true,60,5,3629036,38.228,0.584,4.698
944,true,true,false,true,false,false,false,true,true,40,1,3564933,26.180,0.440,3.435
945,true,false,false,true,false,true,false,false,false,20,5,3550068,39.036,0.424,4.320
946,true,true,false,true,true,true,false,false,false,60,5,3567836,37.596,0.540,4.526
947,true,false,false,false,false,false,true,true,false,20,9,4220497,44.504,0.408,4.166
948,true,true,false,true,true,true,false,false,false,60,1,3603053,26.804,0.416,3.700
949,true,false,false,false,false,false,true,true,false,20,5,4219208,36.472,0.404,3.427
95,true,true,false,true,false,false,false,false,true,60,5,3532833,35.600,0.568,4.390
950,true,true,false,true,true,false,true,true,true,40,9,4896846,41.776,0.352,3.880
951,true,false,false,false,true,true,true,true,true,20,9,4310035,46.948,0.408,4.336
952,true,true,false,false,false,true,false,true,true,20,5,3071363,33.160,0.492,3.506
953,true,false,false,false,true,true,true,true,true,20,5,4312094,37.684,0.392,3.473
954,true,true,false,false,false,true,false,true,true,20,9,3070295,42.420,0.492,4.185
955,true,true,false,true,true,true,false,false,false,60,9,3558796,49.668,0.548,5.872
956,true,false,false,false,true,true,true,true,true,20,1,4326309,30.740,0.388,2.843
957,true,false,false,true,true,true,true,true,true,60,9,4966394,46.924,0.432,4.392
958,true,true,false,false,true,false,true,false,false,60,1,4259350,28.364,0.380,2.674
959,true,false,false,true,true,true,true,true,true,60,5,4971454,37.580,0.472,3.510
96,true,false,false,false,false,false,true,false,false,40,9,4200476,53.124,0.460,5.707
960,true,true,false,false,false,true,false,true,true,20,1,3086070,26.492,0.388,3.100
961,true,true,false,false,true,false,true,false,false,60,5,4214962,38.960,0.412,3.960
962,true,false,false,true,true,true,true,true,true,60,1,4977216,30.552,0.380,2.814
963,true,false,false,false,false,false,true,true,false,20,1,4231791,30.520,0.324,2.838
964,true,true,false,true,true,false,true,true,true,40,5,4908535,33.860,0.432,3.207
965,true,true,false,false,true,false,true,false,false,60,9,4213500,50.064,0.476,5.280
966,true,true,false,true,false,true,true,true,false,20,1,4827804,28.184,0.404,2.663
967,true,true,false,true,true,false,true,true,true,40,1,4922285,28.236,0.348,2.748
968,true,false,false,true,false,true,false,false,false,40,1,3590185,28.280,0.412,3.440
969,true,true,false,true,false,true,true,true,false,20,5,4818076,35.356,0.424,3.417
97,true,true,false,false,true,true,false,true,true,60,9,3140794,43.136,0.444,4.629
970,true,false,false,false,true,false,false,true,false,40,5,3149963,33.812,0.476,3.852
971,true,true,false,true,false,true,true,true,false,20,9,4809517,44.488,0.424,4.207
972,true,false,false,false,true,false,false,true,false,40,1,3168426,28.164,0.464,3.510
973,true,true,false,true,true,false,true,false,false,20,1,4869507,28.056,0.384,2.726
974,true,true,false,false,true,true,false,true,false,20,5,3095624,32.976,0.380,3.476
975,true,true,false,false,true,true,false,true,false,20,1,3114618,26.316,0.408,3.068
976,true,false,false,true,false,true,false,false,false,40,9,3569245,51.920,0.476,5.991
977,true,true,false,false,true,true,false,true,false,20,9,3091222,42.476,0.572,4.324
978,true,false,false,true,false,true,false,false,false,40,5,3575525,39.624,0.496,4.662
979,true,false,false,false,true,false,false,true,false,40,9,3150861,41.596,0.484,4.462
98,true,true,false,false,false,true,true,true,true,40,1,4261016,28.788,0.340,2.717
980,true,true,false,true,true,false,true,true,true,20,9,4896846,41.928,0.364,3.882
981,true,false,false,false,false,false,true,true,false,40,9,4220497,44.440,0.424,4.155
982,true,false,false,true,true,true,true,true,false,60,5,4906242,37.436,0.380,3.539
983,true,false,false,true,true,false,false,false,true,20,5,3595947,37.328,0.396,4.150
984,true,true,false,true,true,false,true,true,true,20,5,4908535,33.956,0.360,3.242
985,true,false,false,false,true,true,true,true,true,40,9,4310035,47.196,0.356,4.476
986,true,false,false,false,false,false,true,true,false,40,5,4219208,36.400,0.412,3.426
987,true,false,false,true,true,true,true,true,false,60,1,4919424,30.608,0.388,2.864
988,true,false,false,true,true,false,false,false,true,20,9,3587885,48.160,0.476,5.436
989,true,false,false,false,true,true,true,true,true,40,5,4312094,37.552,0.556,3.508
99,true,false,false,true,true,true,false,true,false,60,9,3635749,44.844,0.528,4.880
990,true,true,false,false,false,true,false,true,true,40,5,3094293,33.668,0.504,3.839
991,true,false,false,false,true,true,true,true,true,40,1,4326309,30.744,0.428,2.856
992,true,true,false,false,false,true,false,true,true,40,9,3095237,42.828,0.556,4.413
993,true,false,false,true,false,true,false,true,true,60,9,3625201,44.996,0.524,4.900
994,true,true,false,false,false,true,false,true,true,40,1,3112144,26.756,0.436,3.382
995,true,true,false,true,true,false,true,true,true,20,1,4922285,28.024,0.372,2.732
996,true,true,false,true,false,true,true,true,false,40,1,4827804,28.224,0.336,2.670
997,true,false,false,false,false,false,true,true,false,40,1,4231791,30.628,0.360,2.881
998,true,true,false,true,false,true,true,true,false,40,5,4818076,35.184,0.336,3.305
999,true,false,false,true,true,true,true,true,false,60,9,4908061,46.692,0.548,4.395
